age,month_income,employment_length,home_ownership,loan_intent,loan_amount,loan_interest_rate,previous_loans,previous_default,loan_grade,loan_status
21,46000,5,OWN,VENTURE,10000,14.74,3,YES,D,1
23,26400,7,RENT,EDUCATION,5400,10.38,2,NO,B,1
21,46002,4,MORTGAGE,VENTURE,4000,,3,YES,D,1
26,30000,3,RENT,PERSONAL,5400,10.0,4,NO,B,1
22,32000,1,RENT,PERSONAL,5400,16.29,2,NO,D,0
26,33600,0,RENT,PERSONAL,5400,,4,NO,A,1
23,35000,7,RENT,PERSONAL,5400,10.59,2,NO,B,1
23,46113,4,MORTGAGE,PERSONAL,9000,15.99,4,YES,D,1
25,46116,9,MORTGAGE,DEBT_CONSOLIDATION,10000,11.03,3,NO,C,1
25,46144,9,MORTGAGE,EDUCATION,1500,7.49,2,NO,A,1
23,35000,5,RENT,MEDICAL,5400,12.84,4,NO,C,1
26,36000,,RENT,VENTURE,5400,8.9,2,NO,A,1
22,45000,4,RENT,EDUCATION,5400,7.29,2,NO,A,1
25,54000,9,RENT,EDUCATION,5400,7.88,3,NO,A,1
23,55000,3,RENT,VENTURE,5400,11.99,2,NO,B,1
24,46325,6,MORTGAGE,MEDICAL,3600,7.68,4,NO,A,1
22,57500,4,RENT,MEDICAL,5400,5.42,4,NO,A,1
25,46350,0,MORTGAGE,VENTURE,9750,10.0,3,NO,B,1
23,46394,7,MORTGAGE,MEDICAL,15000,13.47,2,NO,C,1
23,60000,4,RENT,MEDICAL,5400,7.49,3,NO,A,1
23,63000,3,RENT,VENTURE,5400,14.54,2,NO,D,1
23,46450,6,MORTGAGE,EDUCATION,10000,5.42,2,NO,A,1
26,46464,1,MORTGAGE,VENTURE,15000,12.21,3,NO,B,1
22,58617,6,RENT,MEDICAL,5400,15.21,2,NO,D,0
22,46500,3,MORTGAGE,VENTURE,13000,7.29,3,NO,A,1
22,69108,2,RENT,PERSONAL,5400,15.95,2,YES,E,0
24,112000,5,RENT,DEBT_CONSOLIDATION,5400,15.27,4,YES,C,1
22,22718,3,RENT,EDUCATION,5425,11.99,2,NO,B,1
23,46500,2,OWN,DEBT_CONSOLIDATION,6000,,2,YES,D,1
22,46500,1,MORTGAGE,EDUCATION,4000,10.62,3,NO,B,1
24,40500,8,MORTGAGE,DEBT_CONSOLIDATION,8500,10.99,3,NO,B,0
21,46500,5,MORTGAGE,EDUCATION,1300,14.96,2,NO,D,1
26,83004,7,RENT,EDUCATION,5450,7.9,4,NO,A,1
24,46500,0,MORTGAGE,HOME_IMPROVEMENT,16000,12.53,3,YES,C,1
22,46500,1,MORTGAGE,EDUCATION,12000,12.21,3,NO,B,1
23,46551,7,MORTGAGE,VENTURE,15000,10.62,4,NO,B,1
22,12000,5,RENT,EDUCATION,5500,10.36,4,NO,B,0
21,14400,4,RENT,MEDICAL,5500,11.48,3,NO,B,0
21,15192,4,RENT,PERSONAL,5500,13.11,3,YES,C,0
26,15436,,RENT,DEBT_CONSOLIDATION,5500,7.88,3,NO,A,0
25,18000,1,RENT,PERSONAL,5500,11.71,2,NO,B,0
23,19136,4,RENT,EDUCATION,5500,17.93,3,YES,E,0
23,46776,7,OWN,DEBT_CONSOLIDATION,15000,13.24,4,NO,D,1
25,40800,5,OWN,HOME_IMPROVEMENT,7000,19.03,4,NO,E,0
26,46800,3,MORTGAGE,HOME_IMPROVEMENT,12725,12.42,2,NO,B,1
23,46800,,MORTGAGE,PERSONAL,5000,6.99,2,NO,A,1
23,20400,5,RENT,VENTURE,5500,,2,YES,D,1
24,46800,6,MORTGAGE,DEBT_CONSOLIDATION,12000,6.99,2,NO,A,1
23,21600,3,RENT,EDUCATION,5500,9.25,4,NO,B,1
26,46800,,MORTGAGE,HOME_IMPROVEMENT,6000,14.91,2,NO,D,1
23,46800,7,OWN,VENTURE,9000,,4,YES,C,1
22,46800,4,MORTGAGE,MEDICAL,3600,7.14,3,NO,A,1
21,21700,2,RENT,HOME_IMPROVEMENT,5500,14.91,2,NO,D,0
23,22000,1,RENT,EDUCATION,5500,13.04,4,NO,C,1
24,23000,4,RENT,MEDICAL,5500,6.54,3,NO,A,1
21,46800,,MORTGAGE,DEBT_CONSOLIDATION,5000,7.51,3,NO,A,1
22,23004,3,RENT,PERSONAL,5500,5.79,3,NO,A,1
22,46800,4,OWN,EDUCATION,11500,7.51,4,NO,A,1
24,24000,5,RENT,PERSONAL,5500,14.27,3,YES,C,1
24,46800,8,MORTGAGE,VENTURE,6000,14.22,4,YES,C,1
23,24000,0,RENT,PERSONAL,5500,13.99,4,NO,C,1
23,24000,1,RENT,VENTURE,5500,10.99,4,NO,B,1
23,46800,4,MORTGAGE,PERSONAL,13000,8.59,2,NO,A,1
23,25000,0,RENT,PERSONAL,5500,9.32,4,NO,A,1
23,25200,1,RENT,EDUCATION,5500,7.9,2,NO,A,1
22,26400,0,RENT,EDUCATION,5500,13.72,2,YES,C,1
23,46932,,OWN,EDUCATION,7000,5.79,4,NO,A,1
22,46976,5,OWN,PERSONAL,11000,14.26,2,YES,C,1
22,26784,6,RENT,DEBT_CONSOLIDATION,5500,14.74,4,NO,D,0
23,27996,3,RENT,MEDICAL,5500,12.53,2,NO,C,1
24,47000,9,MORTGAGE,VENTURE,9600,15.96,2,NO,C,1
25,28800,0,RENT,DEBT_CONSOLIDATION,5500,9.76,4,NO,B,1
22,30000,2,RENT,PERSONAL,5500,11.86,3,NO,B,1
22,30000,1,RENT,PERSONAL,5500,12.53,4,NO,B,1
22,41000,6,MORTGAGE,DEBT_CONSOLIDATION,7000,7.9,4,NO,A,0
25,30000,2,RENT,EDUCATION,5500,8.0,4,NO,A,1
24,47000,0,MORTGAGE,PERSONAL,12000,13.49,3,YES,C,1
25,47000,9,OWN,PERSONAL,7000,7.51,4,NO,A,1
24,33000,3,RENT,PERSONAL,5500,11.11,4,NO,B,1
22,33000,0,RENT,DEBT_CONSOLIDATION,5500,,3,YES,E,0
24,47000,8,MORTGAGE,PERSONAL,3000,12.69,3,NO,B,1
26,47000,5,MORTGAGE,MEDICAL,6600,7.9,2,NO,A,1
22,47000,7,MORTGAGE,PERSONAL,10600,15.96,4,YES,C,1
23,33000,7,RENT,PERSONAL,5500,14.54,3,YES,D,1
23,47000,7,MORTGAGE,MEDICAL,8000,10.65,3,NO,B,1
25,33280,1,RENT,MEDICAL,5500,,4,NO,B,1
23,33600,1,RENT,DEBT_CONSOLIDATION,5500,,3,NO,B,1
25,47000,9,OWN,VENTURE,4000,6.62,4,NO,A,1
21,47000,2,MORTGAGE,MEDICAL,5400,8.9,3,NO,A,1
24,33900,3,RENT,EDUCATION,5500,17.58,2,NO,D,1
23,33996,1,RENT,EDUCATION,5500,13.47,2,YES,C,1
26,34000,3,RENT,PERSONAL,5500,16.89,2,YES,D,1
26,34000,1,RENT,VENTURE,5500,13.11,3,NO,C,1
26,47000,8,OWN,VENTURE,12500,8.49,2,NO,A,1
25,47000,5,MORTGAGE,EDUCATION,10400,11.49,2,NO,B,1
26,36000,2,RENT,PERSONAL,5500,10.65,2,NO,B,1
23,36000,5,RENT,EDUCATION,5500,17.14,3,YES,E,1
21,36500,2,RENT,VENTURE,5500,7.51,2,NO,A,1
24,37000,3,RENT,PERSONAL,5500,9.2,2,NO,B,1
24,38400,2,RENT,DEBT_CONSOLIDATION,5500,6.92,3,NO,A,1
23,47000,1,MORTGAGE,VENTURE,6000,5.99,2,NO,A,1
22,38500,0,RENT,PERSONAL,5500,7.74,2,NO,A,1
22,47000,6,OWN,MEDICAL,3000,5.42,3,NO,A,1
25,40000,6,RENT,VENTURE,5500,,3,NO,B,1
24,47000,7,MORTGAGE,MEDICAL,15000,10.74,2,NO,B,1
24,47000,5,MORTGAGE,MEDICAL,15000,7.66,3,NO,A,1
23,40440,0,RENT,EDUCATION,5500,12.73,4,NO,C,1
23,47000,7,MORTGAGE,DEBT_CONSOLIDATION,13850,12.68,4,YES,C,1
26,47000,0,MORTGAGE,PERSONAL,3000,5.79,2,NO,A,1
23,37000,5,RENT,DEBT_CONSOLIDATION,5500,15.31,2,YES,D,0
23,43000,1,RENT,DEBT_CONSOLIDATION,5500,11.89,4,NO,B,1
24,37004,2,RENT,VENTURE,5500,15.05,4,NO,D,0
22,44400,2,RENT,EDUCATION,5500,12.73,4,NO,C,1
22,47000,3,MORTGAGE,MEDICAL,15000,7.66,2,NO,A,1
24,47000,1,OWN,PERSONAL,6000,11.11,4,NO,B,1
24,47000,4,MORTGAGE,HOME_IMPROVEMENT,6000,7.66,3,NO,A,1
22,45000,3,RENT,EDUCATION,5500,10.38,2,NO,B,1
22,48000,3,RENT,EDUCATION,5500,11.49,4,NO,B,1
25,48000,3,RENT,MEDICAL,5500,7.49,4,NO,A,1
23,48880,2,RENT,EDUCATION,5500,10.99,3,NO,B,1
21,44000,0,RENT,PERSONAL,5500,15.28,3,NO,D,0
24,47000,1,MORTGAGE,DEBT_CONSOLIDATION,8500,,3,NO,B,1
22,50000,6,RENT,DEBT_CONSOLIDATION,5500,7.14,3,NO,A,1
23,47000,4,OWN,MEDICAL,7000,7.51,3,NO,A,1
21,47000,5,MORTGAGE,PERSONAL,7000,7.14,3,NO,A,1
23,47000,8,MORTGAGE,VENTURE,7500,7.51,4,NO,A,1
22,44052,3,RENT,DEBT_CONSOLIDATION,5500,,2,YES,D,0
23,54000,3,RENT,VENTURE,5500,8.94,3,NO,A,1
24,54000,6,RENT,DEBT_CONSOLIDATION,5500,8.07,2,NO,A,1
23,55000,0,RENT,PERSONAL,5500,11.71,4,NO,B,1
22,56000,7,RENT,EDUCATION,5500,9.38,3,NO,A,1
24,47000,0,MORTGAGE,MEDICAL,9000,8.94,3,NO,A,1
26,51000,3,RENT,HOME_IMPROVEMENT,5500,13.49,2,YES,C,0
25,57000,1,RENT,HOME_IMPROVEMENT,5500,10.99,4,NO,B,1
26,51600,10,RENT,HOME_IMPROVEMENT,5500,11.99,3,NO,B,0
21,59000,1,RENT,EDUCATION,5500,5.42,2,NO,A,1
22,41000,6,MORTGAGE,EDUCATION,10000,13.57,4,NO,C,0
22,60000,0,RENT,MEDICAL,5500,7.88,2,NO,A,1
24,47000,5,MORTGAGE,DEBT_CONSOLIDATION,10000,13.79,4,YES,C,1
24,47000,3,MORTGAGE,HOME_IMPROVEMENT,12000,12.21,4,NO,B,1
25,41000,9,MORTGAGE,EDUCATION,5000,11.78,3,YES,C,0
23,62000,7,RENT,VENTURE,5500,17.49,3,NO,D,1
26,62400,0,RENT,PERSONAL,5500,9.76,4,NO,B,1
24,41000,1,MORTGAGE,MEDICAL,6600,10.71,2,NO,B,0
24,62472,2,RENT,EDUCATION,5500,12.73,2,NO,C,1
24,64000,3,RENT,EDUCATION,5500,10.75,4,NO,B,1
24,72000,8,RENT,EDUCATION,5500,9.91,3,NO,B,1
24,72996,2,RENT,PERSONAL,5500,11.49,3,NO,B,1
24,73700,0,RENT,VENTURE,5500,14.65,3,NO,C,1
26,90000,0,RENT,EDUCATION,5525,11.36,4,NO,B,1
22,47091,6,MORTGAGE,VENTURE,10000,,3,NO,A,1
24,47100,,MORTGAGE,PERSONAL,4000,11.49,3,NO,B,1
24,47110,0,MORTGAGE,PERSONAL,11000,10.99,4,NO,B,1
24,22000,0,RENT,PERSONAL,5550,12.41,3,NO,C,0
23,24000,7,RENT,VENTURE,5550,12.53,4,NO,C,1
22,31000,5,RENT,MEDICAL,5550,11.36,3,NO,B,0
22,47004,2,RENT,VENTURE,5550,7.49,4,NO,A,1
21,47200,1,MORTGAGE,MEDICAL,7000,13.23,4,NO,C,1
24,20485,,RENT,PERSONAL,5575,7.9,4,NO,A,1
24,47211,8,OWN,VENTURE,10000,11.83,3,NO,B,1
25,28800,5,RENT,PERSONAL,5575,6.62,4,NO,A,1
22,41244,6,MORTGAGE,DEBT_CONSOLIDATION,11500,11.58,3,NO,B,0
22,14400,1,RENT,VENTURE,5600,14.59,2,YES,D,0
21,18000,1,RENT,HOME_IMPROVEMENT,5600,18.09,4,NO,F,0
26,47300,3,MORTGAGE,VENTURE,6000,12.69,4,NO,B,1
24,47300,5,MORTGAGE,PERSONAL,9500,8.49,2,NO,A,1
24,19200,0,RENT,DEBT_CONSOLIDATION,5600,8.9,2,NO,A,0
24,19800,1,RENT,DEBT_CONSOLIDATION,5600,5.79,3,NO,A,0
21,20000,,RENT,MEDICAL,5600,10.75,4,NO,B,1
25,47412,0,MORTGAGE,EDUCATION,6500,8.59,2,NO,A,1
22,47472,6,MORTGAGE,VENTURE,20000,11.83,3,NO,B,1
24,24000,0,RENT,MEDICAL,5600,12.73,4,NO,C,1
22,47484,0,MORTGAGE,EDUCATION,5325,10.62,4,NO,B,1
23,25000,3,RENT,MEDICAL,5600,11.11,4,NO,B,1
21,25000,5,RENT,VENTURE,5600,7.29,2,NO,A,1
22,26000,0,RENT,DEBT_CONSOLIDATION,5600,8.0,2,NO,A,1
24,47500,7,MORTGAGE,DEBT_CONSOLIDATION,12000,9.91,3,NO,B,1
22,47500,6,MORTGAGE,VENTURE,6000,7.9,3,NO,A,1
24,28000,0,RENT,PERSONAL,5600,14.12,2,YES,D,0
24,47500,3,MORTGAGE,MEDICAL,13750,11.71,4,NO,B,1
21,30000,1,RENT,PERSONAL,5600,14.46,2,NO,D,0
21,30000,3,RENT,EDUCATION,5600,13.61,2,YES,C,1
23,30000,3,RENT,VENTURE,5600,,4,NO,B,1
25,30000,9,RENT,HOME_IMPROVEMENT,5600,,4,YES,C,0
24,30996,2,RENT,MEDICAL,5600,7.49,2,NO,A,1
24,47500,8,MORTGAGE,HOME_IMPROVEMENT,7000,7.74,3,NO,A,1
22,32000,3,RENT,DEBT_CONSOLIDATION,5600,7.9,3,NO,A,1
25,33600,6,RENT,MEDICAL,5600,9.25,3,NO,B,1
22,47540,4,MORTGAGE,MEDICAL,12250,10.62,2,NO,B,1
22,47580,6,MORTGAGE,MEDICAL,4000,6.62,2,NO,A,1
21,47580,5,MORTGAGE,EDUCATION,14000,6.03,2,NO,A,1
25,29004,0,RENT,PERSONAL,5600,13.79,4,NO,C,0
23,36000,1,RENT,MEDICAL,5600,7.9,4,NO,A,1
26,41682,7,MORTGAGE,DEBT_CONSOLIDATION,18000,13.22,3,YES,C,0
25,47700,1,MORTGAGE,HOME_IMPROVEMENT,12375,7.9,4,NO,A,1
25,36276,0,RENT,EDUCATION,5600,9.99,4,NO,B,1
24,38000,5,RENT,DEBT_CONSOLIDATION,5600,6.62,4,NO,A,1
22,47748,5,MORTGAGE,PERSONAL,4500,6.39,4,NO,A,1
24,38000,6,RENT,VENTURE,5600,,3,NO,A,1
21,47760,2,MORTGAGE,PERSONAL,15000,6.03,2,NO,A,1
22,47800,5,MORTGAGE,PERSONAL,1500,13.43,3,YES,C,1
22,47800,3,MORTGAGE,MEDICAL,15000,11.86,4,NO,B,1
22,33000,0,RENT,MEDICAL,5600,13.23,4,YES,C,0
25,40000,2,RENT,DEBT_CONSOLIDATION,5600,,3,NO,B,1
23,40000,7,RENT,EDUCATION,5600,13.8,3,NO,C,1
25,40000,9,RENT,MEDICAL,5600,14.61,4,YES,D,1
25,40800,9,RENT,PERSONAL,5600,16.77,3,NO,D,1
26,41000,10,RENT,DEBT_CONSOLIDATION,5600,15.96,4,NO,C,1
25,42000,6,RENT,MEDICAL,5600,7.49,2,NO,A,1
22,47940,4,MORTGAGE,DEBT_CONSOLIDATION,15000,,4,NO,B,1
22,47952,,MORTGAGE,VENTURE,15000,6.17,4,NO,A,1
26,43860,6,RENT,VENTURE,5600,9.63,2,NO,B,1
26,48000,10,MORTGAGE,DEBT_CONSOLIDATION,11000,13.49,3,NO,C,1
22,39000,1,RENT,HOME_IMPROVEMENT,5600,14.96,4,NO,D,0
21,48000,5,MORTGAGE,VENTURE,7350,10.65,2,NO,B,1
24,48000,8,OWN,VENTURE,2200,15.27,4,YES,C,1
24,47700,0,RENT,MEDICAL,5600,9.99,2,NO,B,1
24,48000,7,RENT,MEDICAL,5600,11.14,3,NO,B,1
24,48000,7,RENT,PERSONAL,5600,10.62,2,NO,B,1
23,50000,3,RENT,MEDICAL,5600,11.49,4,NO,B,1
24,50000,4,RENT,HOME_IMPROVEMENT,5600,,4,NO,B,1
23,50000,0,RENT,MEDICAL,5600,11.03,4,YES,C,1
23,50004,3,RENT,EDUCATION,5600,10.59,4,NO,B,1
26,51000,5,RENT,PERSONAL,5600,7.49,2,NO,A,1
24,52000,2,RENT,MEDICAL,5600,7.29,2,NO,A,1
22,42000,,MORTGAGE,PERSONAL,3200,7.9,3,NO,A,0
22,52800,3,RENT,EDUCATION,5600,7.29,3,NO,A,1
24,54000,3,RENT,VENTURE,5600,10.59,4,NO,B,1
23,48000,7,MORTGAGE,EDUCATION,10000,10.65,4,NO,B,1
22,54000,4,RENT,VENTURE,5600,9.63,2,NO,B,1
23,48000,5,OWN,MEDICAL,2400,12.69,4,NO,B,1
21,55692,5,RENT,PERSONAL,5600,6.62,2,NO,A,1
24,56000,8,RENT,EDUCATION,5600,6.03,3,NO,A,1
26,56000,4,RENT,MEDICAL,5600,8.59,4,NO,A,1
22,56000,6,RENT,MEDICAL,5600,8.32,2,NO,A,1
25,48000,0,MORTGAGE,MEDICAL,23500,13.49,4,YES,C,1
23,56880,7,RENT,EDUCATION,5600,,2,NO,B,1
22,48000,6,OWN,VENTURE,12000,6.03,3,NO,A,1
22,60000,6,RENT,PERSONAL,5600,10.65,4,NO,B,1
23,60000,1,RENT,PERSONAL,5600,7.29,2,NO,A,1
21,60000,3,RENT,DEBT_CONSOLIDATION,5600,9.25,3,NO,B,1
23,62000,,RENT,VENTURE,5600,9.99,4,NO,B,1
26,48000,7,MORTGAGE,MEDICAL,10000,,3,NO,A,1
22,48000,0,OWN,VENTURE,1500,16.29,3,NO,D,1
23,63000,0,RENT,DEBT_CONSOLIDATION,5600,8.49,4,NO,A,1
22,48000,6,MORTGAGE,EDUCATION,15000,,4,NO,A,1
22,48000,5,MORTGAGE,PERSONAL,3000,,3,NO,B,1
24,60500,2,RENT,PERSONAL,5600,14.91,3,NO,D,0
25,68515,2,RENT,MEDICAL,5600,12.61,3,NO,C,1
24,48000,,MORTGAGE,HOME_IMPROVEMENT,2000,12.69,4,NO,B,1
24,48000,9,MORTGAGE,VENTURE,8400,,4,NO,A,1
24,69000,1,RENT,VENTURE,5600,9.99,3,NO,B,1
22,48000,0,MORTGAGE,MEDICAL,5000,6.03,4,NO,A,1
23,48000,7,MORTGAGE,DEBT_CONSOLIDATION,2500,11.71,3,NO,B,1
23,69996,7,RENT,VENTURE,5600,13.11,2,YES,C,1
25,70000,3,RENT,MEDICAL,5600,7.9,4,NO,A,1
23,48000,7,OWN,EDUCATION,20000,11.71,4,NO,B,1
26,48000,10,MORTGAGE,VENTURE,13800,13.49,2,YES,C,1
22,70000,3,RENT,PERSONAL,5600,11.14,3,NO,B,1
23,72000,7,RENT,VENTURE,5600,11.12,2,NO,B,1
23,48000,8,MORTGAGE,VENTURE,10500,7.51,2,NO,A,1
23,48000,8,MORTGAGE,PERSONAL,10000,10.65,3,NO,B,1
25,48000,0,OWN,PERSONAL,6000,10.65,2,NO,B,1
25,58650,7,RENT,MEDICAL,5600,14.84,4,NO,D,0
23,79000,4,RENT,MEDICAL,5600,11.12,4,NO,B,1
25,81600,2,RENT,EDUCATION,5600,5.99,4,NO,A,1
24,42000,,MORTGAGE,MEDICAL,19000,6.99,3,NO,A,0
21,89610,3,RENT,DEBT_CONSOLIDATION,5600,6.54,4,NO,A,1
21,48000,5,OWN,VENTURE,15000,,2,NO,B,1
23,48000,7,OWN,MEDICAL,2500,5.42,3,NO,A,1
26,102552,10,RENT,MEDICAL,5600,9.99,3,NO,B,1
24,25000,0,RENT,DEBT_CONSOLIDATION,5625,12.68,4,NO,C,1
25,48000,9,MORTGAGE,MEDICAL,3500,5.42,4,NO,A,1
26,36000,0,RENT,EDUCATION,5650,,3,YES,C,1
22,51000,6,RENT,VENTURE,5650,9.91,4,NO,B,1
26,48000,10,MORTGAGE,PERSONAL,2000,10.99,2,NO,B,1
25,48000,3,MORTGAGE,MEDICAL,1400,14.79,4,YES,C,1
22,48000,6,MORTGAGE,DEBT_CONSOLIDATION,4400,5.99,3,NO,A,1
23,67200,7,RENT,EDUCATION,5650,13.47,2,NO,C,1
23,66500,0,RENT,VENTURE,5675,,2,NO,A,1
26,48000,0,MORTGAGE,DEBT_CONSOLIDATION,12000,,3,NO,C,1
24,11476,0,RENT,MEDICAL,5700,7.49,4,NO,A,0
22,35000,1,RENT,EDUCATION,5700,12.99,3,NO,C,1
22,37000,4,RENT,EDUCATION,5700,5.42,4,NO,A,1
22,48000,2,MORTGAGE,VENTURE,13000,10.99,3,NO,B,1
24,46000,8,RENT,DEBT_CONSOLIDATION,5700,7.66,3,NO,A,1
26,48000,2,MORTGAGE,EDUCATION,5000,8.49,4,NO,A,1
26,52500,0,RENT,DEBT_CONSOLIDATION,5700,11.12,2,NO,B,1
21,17000,3,RENT,MEDICAL,5750,8.9,2,NO,A,0
24,34000,1,RENT,VENTURE,5750,10.75,3,NO,B,1
24,48000,8,MORTGAGE,MEDICAL,10000,7.49,3,NO,A,1
21,42000,5,MORTGAGE,DEBT_CONSOLIDATION,8325,,2,NO,B,0
22,45900,3,RENT,EDUCATION,5750,8.94,3,NO,A,1
25,70000,1,RENT,VENTURE,5750,8.0,4,NO,A,1
22,48000,6,MORTGAGE,DEBT_CONSOLIDATION,10000,13.49,4,YES,C,1
25,85000,9,RENT,EDUCATION,5750,7.29,4,NO,A,1
22,95000,0,RENT,EDUCATION,5750,,3,NO,A,1
24,48000,5,OWN,VENTURE,4400,5.99,4,NO,A,1
25,147750,3,RENT,HOME_IMPROVEMENT,5750,9.99,4,NO,B,1
23,30900,1,RENT,PERSONAL,5775,9.63,4,NO,A,0
25,48000,7,MORTGAGE,VENTURE,3000,11.99,4,NO,B,1
24,120000,0,RENT,VENTURE,5775,6.17,2,NO,A,1
21,18000,2,RENT,DEBT_CONSOLIDATION,5800,14.72,4,YES,C,0
25,48000,6,MORTGAGE,VENTURE,3200,6.99,2,NO,A,1
22,20400,2,RENT,EDUCATION,5800,8.94,4,NO,A,1
23,25000,0,RENT,MEDICAL,5800,9.91,4,NO,B,1
24,48000,4,MORTGAGE,MEDICAL,4200,11.99,4,NO,B,1
23,48000,5,MORTGAGE,EDUCATION,5000,13.99,2,YES,C,1
26,27000,1,RENT,MEDICAL,5800,10.65,3,NO,B,1
23,27252,3,RENT,VENTURE,5800,13.06,4,NO,C,1
26,48000,10,MORTGAGE,HOME_IMPROVEMENT,4000,5.42,2,NO,A,1
24,35020,0,RENT,MEDICAL,5800,8.32,3,NO,A,1
22,48000,6,OWN,VENTURE,4800,8.49,4,NO,A,1
22,41300,1,RENT,VENTURE,5800,7.43,3,NO,A,1
24,48000,4,MORTGAGE,EDUCATION,5000,5.99,2,NO,A,1
24,48000,8,MORTGAGE,PERSONAL,3200,5.99,4,NO,A,1
25,48000,9,MORTGAGE,DEBT_CONSOLIDATION,1000,13.49,3,YES,C,1
22,45000,3,RENT,MEDICAL,5800,7.88,3,NO,A,1
26,48000,9,MORTGAGE,PERSONAL,8000,10.59,4,NO,B,1
23,42000,3,MORTGAGE,DEBT_CONSOLIDATION,1800,12.99,3,YES,C,0
26,144000,0,RENT,DEBT_CONSOLIDATION,5800,7.29,3,NO,A,1
26,48000,3,OWN,VENTURE,3600,13.49,4,NO,C,1
23,12000,0,RENT,PERSONAL,5825,6.62,4,NO,A,0
22,25000,4,RENT,MEDICAL,5825,14.27,2,NO,C,1
26,26000,5,RENT,MEDICAL,5825,14.27,4,YES,C,1
23,42000,7,MORTGAGE,EDUCATION,10500,7.66,2,NO,A,0
23,50000,8,RENT,MEDICAL,5825,10.65,2,NO,B,1
22,48000,1,MORTGAGE,PERSONAL,4000,9.63,2,NO,B,1
23,48000,4,OWN,VENTURE,7000,10.74,4,NO,B,1
24,48000,4,MORTGAGE,MEDICAL,4000,5.42,4,NO,A,1
24,60000,4,RENT,VENTURE,5850,7.49,3,NO,A,1
25,48000,3,MORTGAGE,DEBT_CONSOLIDATION,4800,10.74,4,NO,B,1
25,19200,5,RENT,EDUCATION,5875,14.11,3,NO,D,0
26,40000,4,RENT,VENTURE,5875,12.69,2,NO,B,1
26,49680,1,RENT,MEDICAL,5875,12.99,3,YES,C,1
23,56000,3,RENT,EDUCATION,5875,14.54,2,NO,D,1
21,14400,2,RENT,EDUCATION,5900,12.42,3,NO,B,0
24,23000,4,RENT,PERSONAL,5900,9.63,4,NO,A,1
23,30000,5,RENT,EDUCATION,5900,7.88,2,NO,A,1
26,36800,0,RENT,PERSONAL,5900,10.71,3,NO,B,1
25,34000,0,RENT,HOME_IMPROVEMENT,5925,11.11,4,NO,B,0
23,20124,,RENT,DEBT_CONSOLIDATION,5950,13.49,3,YES,C,1
24,48000,2,OWN,EDUCATION,15000,13.06,4,NO,C,1
23,29376,3,RENT,VENTURE,5950,7.66,2,NO,A,1
23,48000,7,MORTGAGE,VENTURE,14125,,2,NO,A,1
24,48000,7,MORTGAGE,MEDICAL,12000,7.29,3,NO,A,1
25,48000,,MORTGAGE,HOME_IMPROVEMENT,4500,5.42,2,NO,A,1
25,78000,3,RENT,HOME_IMPROVEMENT,5950,7.29,3,NO,A,1
24,46000,0,RENT,EDUCATION,5975,14.46,2,YES,D,0
22,12000,0,RENT,DEBT_CONSOLIDATION,6000,8.88,4,NO,B,0
25,13440,3,RENT,MEDICAL,6000,7.49,3,NO,A,0
24,14880,2,RENT,EDUCATION,6000,10.0,3,NO,B,0
22,15000,6,RENT,MEDICAL,6000,6.03,3,NO,A,0
22,15000,3,RENT,EDUCATION,6000,14.59,4,NO,D,0
21,16000,5,RENT,VENTURE,6000,9.63,3,NO,B,0
24,48000,3,MORTGAGE,DEBT_CONSOLIDATION,4800,9.99,2,NO,B,1
24,16800,2,RENT,DEBT_CONSOLIDATION,6000,14.84,4,YES,D,0
26,17376,1,RENT,VENTURE,6000,10.99,3,NO,B,0
26,48000,4,MORTGAGE,PERSONAL,10000,5.79,3,NO,A,1
22,18000,2,RENT,VENTURE,6000,6.62,2,NO,A,0
24,48000,4,MORTGAGE,DEBT_CONSOLIDATION,12000,,3,NO,B,1
24,18000,8,RENT,PERSONAL,6000,12.21,2,NO,B,0
22,18000,1,RENT,MEDICAL,6000,,3,NO,B,0
22,18200,4,RENT,HOME_IMPROVEMENT,6000,7.66,3,NO,A,0
22,18996,4,RENT,MEDICAL,6000,14.74,3,YES,D,0
23,42000,5,MORTGAGE,EDUCATION,2000,15.2,2,YES,D,0
22,48000,0,MORTGAGE,MEDICAL,3500,6.54,3,NO,A,1
21,18996,0,RENT,DEBT_CONSOLIDATION,6000,,4,NO,A,0
23,19000,2,RENT,EDUCATION,6000,10.59,2,NO,C,0
22,48000,6,MORTGAGE,MEDICAL,3800,,2,NO,B,1
24,19200,0,RENT,EDUCATION,6000,10.59,3,NO,B,0
25,19200,3,RENT,MEDICAL,6000,7.14,3,NO,A,0
21,19200,0,RENT,PERSONAL,6000,9.88,2,NO,B,0
25,19200,2,RENT,HOME_IMPROVEMENT,6000,13.11,2,YES,C,0
22,48000,4,MORTGAGE,PERSONAL,6500,6.17,2,NO,A,1
24,20000,8,RENT,VENTURE,6000,7.14,2,NO,A,1
24,48000,5,MORTGAGE,HOME_IMPROVEMENT,17000,6.91,4,NO,A,1
24,48000,4,OWN,EDUCATION,3000,5.79,4,NO,A,1
26,20400,0,RENT,VENTURE,6000,9.99,2,NO,B,1
22,21300,0,RENT,DEBT_CONSOLIDATION,6000,15.96,3,YES,C,1
23,48000,5,OWN,VENTURE,2550,11.86,3,NO,B,1
26,21600,3,RENT,MEDICAL,6000,10.59,4,NO,B,1
